time,DiaSemana,Ano,Mes,Dia,Hora,Temp,semana,sintetic
2015-01-07 01:00:00,2,2015,1,7,1,22.375914890476224,1,1
2015-01-07 02:00:00,2,2015,1,7,2,21.612053650301903,1,1
2015-01-07 03:00:00,2,2015,1,7,3,21.813107025843635,1,1
2015-01-07 04:00:00,2,2015,1,7,4,21.76213574753729,1,1
2015-01-07 05:00:00,2,2015,1,7,5,21.028007753041663,1,1
2015-01-07 06:00:00,2,2015,1,7,6,20.64147555921852,1,1
2015-01-07 07:00:00,2,2015,1,7,7,20.8743859837017,1,1
2015-01-07 08:00:00,2,2015,1,7,8,20.694570640787617,1,1
2015-01-07 09:00:00,2,2015,1,7,9,20.494225199666857,1,1
2015-01-07 10:00:00,2,2015,1,7,10,21.61346951914379,1,1
2015-01-07 11:00:00,2,2015,1,7,11,21.76496748522095,1,1
2015-01-07 12:00:00,2,2015,1,7,12,22.513254168135006,1,1
2015-01-07 13:00:00,2,2015,1,7,13,23.546838422680423,1,1
2015-01-07 14:00:00,2,2015,1,7,14,24.764485626665476,1,1
2015-01-07 15:00:00,2,2015,1,7,15,25.450474080538413,1,1
2015-01-07 16:00:00,2,2015,1,7,16,26.073456370949373,1,1
2015-01-07 17:00:00,2,2015,1,7,17,26.69573072693936,1,1
2015-01-07 18:00:00,2,2015,1,7,18,26.67095302220713,1,1
2015-01-07 19:00:00,2,2015,1,7,19,26.87766987311619,1,1
2015-01-07 20:00:00,2,2015,1,7,20,25.76267316016481,1,1
2015-01-07 21:00:00,2,2015,1,7,21,24.728380971198476,1,1
2015-01-07 22:00:00,2,2015,1,7,22,22.567765118545992,1,1
2015-01-07 23:00:00,2,2015,1,7,23,22.49980341413749,1,1
2021-01-08 00:00:00,4,2021,1,8,0,24.61015592290454,2,1
2021-01-08 01:00:00,4,2021,1,8,1,23.324547014511097,2,1
2021-01-08 02:00:00,4,2021,1,8,2,22.52882872539527,2,1
2021-01-08 03:00:00,4,2021,1,8,3,22.19185194103665,2,1
2021-01-08 04:00:00,4,2021,1,8,4,22.03539843401302,2,1
2021-01-08 05:00:00,4,2021,1,8,5,21.739481846067804,2,1
2021-01-08 06:00:00,4,2021,1,8,6,20.93668421274282,2,1
2021-01-08 07:00:00,4,2021,1,8,7,21.242511882580914,2,1
2021-01-08 08:00:00,4,2021,1,8,8,20.6152819856444,2,1
2021-01-08 09:00:00,4,2021,1,8,9,20.466615757250903,2,1
2021-01-08 10:00:00,4,2021,1,8,10,21.551171290102673,2,1
2021-01-08 11:00:00,4,2021,1,8,11,22.130969580837416,2,1
2021-01-08 12:00:00,4,2021,1,8,12,22.773774035034137,2,1
2021-01-08 13:00:00,4,2021,1,8,13,23.582943078147423,2,1
2021-01-08 14:00:00,4,2021,1,8,14,23.910716715034084,2,1
2021-01-08 15:00:00,4,2021,1,8,15,24.33760117084978,2,1
2021-01-08 16:00:00,4,2021,1,8,16,24.427508842306793,2,1
2021-01-08 17:00:00,4,2021,1,8,17,24.729796840040308,2,1
2021-01-08 18:00:00,4,2021,1,8,18,24.794218872344175,2,1
2021-01-08 19:00:00,4,2021,1,8,19,24.59528930006519,2,1
2021-01-08 20:00:00,4,2021,1,8,20,24.325566285694094,2,1
2021-01-08 21:00:00,4,2021,1,8,21,23.47675291500923,2,1
2021-01-08 22:00:00,4,2021,1,8,22,22.17132184282991,2,1
2021-01-08 23:00:00,4,2021,1,8,23,21.108004342605796,2,1
2021-01-09 00:00:00,5,2021,1,9,0,20.55298375660334,2,1
2021-01-09 01:00:00,5,2021,1,9,1,19.927169728508716,2,1
2021-01-09 02:00:00,5,2021,1,9,2,19.619218255407873,2,1
2021-01-09 03:00:00,5,2021,1,9,3,18.86739190038918,2,1
2021-01-09 04:00:00,5,2021,1,9,4,18.597668886018084,2,1
2021-01-09 05:00:00,5,2021,1,9,5,17.796995055955847,2,1
2021-01-09 06:00:00,5,2021,1,9,6,18.015038857599677,2,1
2021-01-09 07:00:00,5,2021,1,9,7,17.667443056927198,2,1
2021-01-09 08:00:00,5,2021,1,9,8,17.708503253340666,2,1
2021-01-09 09:00:00,5,2021,1,9,9,17.880531317624616,2,1
2021-01-09 10:00:00,5,2021,1,9,10,18.09149577505923,2,1
2021-01-09 11:00:00,5,2021,1,9,11,18.814296818820083,2,1
2021-01-09 12:00:00,5,2021,1,9,12,19.114461013290793,2,1
2021-01-09 13:00:00,5,2021,1,9,13,20.026280547437693,2,1
2021-01-09 14:00:00,5,2021,1,9,14,20.61952959216995,2,1
2021-01-09 15:00:00,5,2021,1,9,15,21.078979031348013,2,1
2021-01-09 16:00:00,5,2021,1,9,16,21.32250847214505,2,1
2021-01-09 17:00:00,5,2021,1,9,17,21.872573517201033,2,1
2021-01-09 18:00:00,5,2021,1,9,18,22.298750038595813,2,1
2021-01-09 19:00:00,5,2021,1,9,19,23.10225560634171,2,1
2021-01-09 20:00:00,5,2021,1,9,20,23.44701966933053,2,1
2021-01-09 21:00:00,5,2021,1,9,21,23.14543960601793,2,1
2021-01-09 22:00:00,5,2021,1,9,22,22.1599948920952,2,1
2021-01-09 23:00:00,5,2021,1,9,23,21.42020342223219,2,1
2021-01-10 00:00:00,6,2021,1,10,0,20.516171166715424,2,1
2021-01-10 01:00:00,6,2021,1,10,1,19.700630713813837,2,1
2021-01-10 02:00:00,6,2021,1,10,2,19.07552462014013,2,1
2021-01-10 03:00:00,6,2021,1,10,3,18.959423375108997,2,1
2021-01-10 04:00:00,6,2021,1,10,4,18.46103754278022,2,1
2021-01-10 05:00:00,6,2021,1,10,5,18.149546397574795,2,1
2021-01-10 06:00:00,6,2021,1,10,6,17.877699579940895,2,1
2021-01-10 07:00:00,6,2021,1,10,7,17.730449220389232,2,1
2021-01-10 08:00:00,6,2021,1,10,8,17.48338010748762,2,1
2021-01-10 09:00:00,6,2021,1,10,9,17.321263125096607,2,1
2021-01-10 10:00:00,6,2021,1,10,10,19.159768816229757,2,1
2021-01-10 11:00:00,6,2021,1,10,11,21.05844893314128,2,1
2021-01-10 12:00:00,6,2021,1,10,12,23.291982031148677,2,1
2021-01-10 13:00:00,6,2021,1,10,13,25.3605664090814,2,1
2021-01-10 14:00:00,6,2021,1,10,14,27.012885347512224,2,1
2021-01-10 15:00:00,6,2021,1,10,15,28.254602321808537,2,1
2021-01-10 16:00:00,6,2021,1,10,16,29.503398640314117,2,1
2021-01-10 17:00:00,6,2021,1,10,17,29.959308407387596,2,1
2021-01-10 18:00:00,6,2021,1,10,18,29.911876801185823,2,1
2021-01-10 19:00:00,6,2021,1,10,19,30.184431553240643,2,1
2021-01-10 20:00:00,6,2021,1,10,20,30.13558407819704,2,1
2021-01-10 21:00:00,6,2021,1,10,21,29.742680474585597,2,1
2021-01-10 22:00:00,6,2021,1,10,22,27.793737013788643,2,1
2021-01-10 23:00:00,6,2021,1,10,23,27.342074853240717,2,1
2021-01-11 00:00:00,0,2021,1,11,0,26.87129846332789,2,1
2021-01-11 01:00:00,0,2021,1,11,1,26.201592501136133,2,1
2021-01-11 02:00:00,0,2021,1,11,2,25.67559722639146,2,1
2021-01-11 03:00:00,0,2021,1,11,3,24.989608772518523,2,1
2021-01-11 04:00:00,0,2021,1,11,4,24.215128516030347,2,1
2021-01-11 05:00:00,0,2021,1,11,5,23.779040912742687,2,1
2021-01-11 06:00:00,0,2021,1,11,6,22.83253259197062,2,1
2021-01-11 07:00:00,0,2021,1,11,7,22.690237773365425,2,1
2021-01-11 08:00:00,0,2021,1,11,8,23.02013521351483,2,1
2021-01-11 09:00:00,0,2021,1,11,9,23.01730347583117,2,1
2021-01-11 10:00:00,0,2021,1,11,10,23.665771405395276,2,1
2021-01-11 11:00:00,0,2021,1,11,11,23.78824406021465,2,1
2021-01-11 12:00:00,0,2021,1,11,12,23.63886989740024,2,1
2021-01-11 13:00:00,0,2021,1,11,13,23.631790553191024,2,1
2021-01-11 14:00:00,0,2021,1,11,14,22.07929036811015,2,1
2021-01-11 15:00:00,0,2021,1,11,15,20.797929066242204,2,1
2021-01-11 16:00:00,0,2021,1,11,16,21.662316994187336,2,1
2021-01-11 17:00:00,0,2021,1,11,17,22.792180329978123,2,1
2021-01-11 18:00:00,0,2021,1,11,18,21.9008908940379,2,1
2021-01-11 19:00:00,0,2021,1,11,19,21.636123420613274,2,1
2021-01-11 20:00:00,0,2021,1,11,20,22.689529838944452,2,1
2021-01-11 21:00:00,0,2021,1,11,21,23.13623645854597,2,1
2021-01-11 22:00:00,0,2021,1,11,22,22.043893647064067,2,1
2021-01-11 23:00:00,0,2021,1,11,23,21.85629102551985,2,1
2021-01-12 00:00:00,1,2021,1,12,0,21.21915004669046,2,1
2021-01-12 01:00:00,1,2021,1,12,1,20.297419430650677,2,1
2021-01-12 02:00:00,1,2021,1,12,2,21.034379162829964,2,1
2021-01-12 03:00:00,1,2021,1,12,3,21.450644602331806,2,1
2021-01-12 04:00:00,1,2021,1,12,4,20.984823753365447,2,1
2021-01-12 05:00:00,1,2021,1,12,5,20.30237497159709,2,1
2021-01-12 06:00:00,1,2021,1,12,6,19.65107530434932,2,1
2021-01-12 07:00:00,1,2021,1,12,7,19.476923436802625,2,1
2021-01-12 08:00:00,1,2021,1,12,8,19.286489077574743,2,1
2021-01-12 09:00:00,1,2021,1,12,9,18.914115572170033,2,1
2021-01-12 10:00:00,1,2021,1,12,10,19.435863240389153,2,1
2021-01-12 11:00:00,1,2021,1,12,11,19.994423498496246,2,1
2021-01-12 12:00:00,1,2021,1,12,12,20.11831202215751,2,1
2021-01-12 13:00:00,1,2021,1,12,13,20.55439962544517,2,1
2021-01-12 14:00:00,1,2021,1,12,14,20.862351098546014,2,1
2021-01-12 15:00:00,1,2021,1,12,15,20.916862048957,2,1
2021-01-12 16:00:00,1,2021,1,12,16,21.414539946864807,2,1
2021-01-12 17:00:00,1,2021,1,12,17,21.40675266823467,2,1
2021-01-12 18:00:00,1,2021,1,12,18,21.30551804604289,2,1
2021-01-12 19:00:00,1,2021,1,12,19,21.48250165127331,2,1
2021-01-12 20:00:00,1,2021,1,12,20,21.15614388322848,2,1
2021-01-12 21:00:00,1,2021,1,12,21,20.784478312244687,2,1
2021-01-12 22:00:00,1,2021,1,12,22,19.844341401260863,2,1
2021-01-12 23:00:00,1,2021,1,12,23,18.743503376727915,2,1
2021-01-13 00:00:00,2,2021,1,13,0,17.86000121941788,2,1
2021-01-13 01:00:00,2,2021,1,13,1,17.15065092965449,2,1
2021-01-13 02:00:00,2,2021,1,13,2,16.726598211522514,2,1
2021-01-13 03:00:00,2,2021,1,13,3,16.229628248035624,2,1
2021-01-13 04:00:00,2,2021,1,13,4,15.83672464442418,2,1
2021-01-13 05:00:00,2,2021,1,13,5,15.127374354660788,2,1
2021-01-13 06:00:00,2,2021,1,13,6,14.5284618345612,2,1
2021-01-13 07:00:00,2,2021,1,13,7,13.628677185569927,2,1
2021-01-13 08:00:00,2,2021,1,13,8,13.159316664498988,2,1
2021-01-13 09:00:00,2,2021,1,13,9,12.73101633984146,2,1
2021-01-13 10:00:00,2,2021,1,13,10,15.058704715831423,2,1
2021-01-13 11:00:00,2,2021,1,13,11,17.524440303901088,2,1
2021-01-13 12:00:00,2,2021,1,13,12,19.387723699766525,2,1
2021-01-13 13:00:00,2,2021,1,13,13,20.91190650801053,2,1
2021-01-13 14:00:00,2,2021,1,13,14,22.22512485881998,2,1
2021-01-13 15:00:00,2,2021,1,13,15,22.793596198819955,2,1
2021-01-13 16:00:00,2,2021,1,13,16,23.630374684349192,2,1
2021-01-13 17:00:00,2,2021,1,13,17,23.885231075880935,2,1
2021-01-13 18:00:00,2,2021,1,13,18,23.81302176494694,2,1
2021-01-13 19:00:00,2,2021,1,13,19,23.639577831821157,2,1
2021-01-13 20:00:00,2,2021,1,13,20,23.20915370390088,2,1
2021-01-13 21:00:00,2,2021,1,13,21,22.580507938122537,2,1
2021-01-13 22:00:00,2,2021,1,13,22,21.660193190924588,2,1
2021-01-13 23:00:00,2,2021,1,13,23,20.566434510600857,2,1
2021-01-14 00:00:00,3,2021,1,14,0,19.994423498496246,2,1
2021-01-14 01:00:00,3,2021,1,14,1,19.074108751298297,2,1
2021-01-14 02:00:00,3,2021,1,14,2,18.517672296453952,2,1
2021-01-14 03:00:00,3,2021,1,14,3,18.051851447487593,2,1
2021-01-14 04:00:00,3,2021,1,14,4,17.37011060014015,2,1
2021-01-14 05:00:00,3,2021,1,14,5,16.539703524399215,2,1
2021-01-14 06:00:00,3,2021,1,14,6,16.24237106761217,2,1
2021-01-14 07:00:00,3,2021,1,14,7,15.545055663004518,2,1
2021-01-14 08:00:00,3,2021,1,14,8,15.448068647338232,2,1
2021-01-14 09:00:00,3,2021,1,14,9,15.084190354984573,2,1
2021-01-14 10:00:00,3,2021,1,14,10,17.019683061784008,2,1
2021-01-14 11:00:00,3,2021,1,14,11,19.047915177724175,2,1
2021-01-14 12:00:00,3,2021,1,14,12,21.152604211123844,2,1
2021-01-14 13:00:00,3,2021,1,14,13,22.98332262362692,2,1
2021-01-14 14:00:00,3,2021,1,14,14,24.418305694834828,2,1
2021-01-14 15:00:00,3,2021,1,14,15,25.3839282449718,2,1
2021-01-14 16:00:00,3,2021,1,14,16,26.102481682207156,2,1
2021-01-14 17:00:00,3,2021,1,14,17,26.514499515183445,2,1
2021-01-14 18:00:00,3,2021,1,14,18,26.69573072693936,2,1
2021-01-14 19:00:00,3,2021,1,14,19,26.661749874735108,2,1
2021-01-14 20:00:00,3,2021,1,14,20,26.368665024473614,2,1
2021-01-14 21:00:00,3,2021,1,14,21,25.91841873276752,2,1
2021-01-14 22:00:00,3,2021,1,14,22,24.76094595456084,2,1
2021-01-14 23:00:00,3,2021,1,14,23,23.536927340787543,2,1
2020-01-15 00:00:00,2,2020,1,15,0,26.590956432642997,3,1
2020-01-15 01:00:00,2,2020,1,15,1,26.280173221858433,3,1
2020-01-15 02:00:00,2,2020,1,15,2,26.1152245017837,3,1
2020-01-15 03:00:00,2,2020,1,15,3,25.988504240438772,3,1
2020-01-15 04:00:00,2,2020,1,15,4,25.52480719473516,3,1
2020-01-15 05:00:00,2,2020,1,15,5,24.725549233514755,3,1
2020-01-15 06:00:00,2,2020,1,15,6,24.15566202467295,3,1
2020-01-15 07:00:00,2,2020,1,15,7,23.691964978969335,3,1
2020-01-15 08:00:00,2,2020,1,15,8,23.194995015482448,3,1
2020-01-15 09:00:00,2,2020,1,15,9,23.14827134370165,3,1
2020-01-15 10:00:00,2,2020,1,15,10,22.635018888533523,3,1
2020-01-15 11:00:00,2,2020,1,15,11,22.35042925132308,3,1
2020-01-15 12:00:00,2,2020,1,15,12,22.378746628159945,3,1
2020-01-15 13:00:00,2,2020,1,15,13,22.208134432717827,3,1
2020-01-15 14:00:00,2,2020,1,15,14,21.366400406242175,3,1
2020-01-15 15:00:00,2,2020,1,15,15,21.28428001341524,3,1
2020-01-15 16:00:00,2,2020,1,15,16,21.620548863353008,3,1
2020-01-15 17:00:00,2,2020,1,15,17,24.136547795308047,3,1
2020-01-15 18:00:00,2,2020,1,15,18,24.816872773813657,3,1
2020-01-15 19:00:00,2,2020,1,15,19,23.97513874733795,3,1
2020-01-15 20:00:00,2,2020,1,15,20,21.866202107412732,3,1
2020-01-15 21:00:00,2,2020,1,15,21,20.39228264305416,3,1
2020-01-15 22:00:00,2,2020,1,15,22,20.10769300584371,3,1
2020-01-15 23:00:00,2,2020,1,15,23,19.80044946716373,3,1
2020-01-16 00:00:00,3,2020,1,16,0,19.55550415752492,3,1
2020-01-16 01:00:00,3,2020,1,16,1,18.99057248962953,3,1
2020-01-16 02:00:00,3,2020,1,16,2,18.18989865956729,3,1
2020-01-16 03:00:00,3,2020,1,16,3,18.03415308696458,3,1
2020-01-16 04:00:00,3,2020,1,16,4,18.20334941356481,3,1
2020-01-16 05:00:00,3,2020,1,16,5,17.658239909455233,3,1
2020-01-16 06:00:00,3,2020,1,16,6,17.520192697375535,3,1
2020-01-16 07:00:00,3,2020,1,16,7,17.53789105789855,3,1
2020-01-16 08:00:00,3,2020,1,16,8,17.32267899393844,3,1
2020-01-16 09:00:00,3,2020,1,16,9,17.186047650700573,3,1
2020-01-16 10:00:00,3,2020,1,16,10,18.471656559094072,3,1
2020-01-16 11:00:00,3,2020,1,16,11,19.247552684424026,3,1
2020-01-16 12:00:00,3,2020,1,16,12,19.45922507627961,3,1
2020-01-16 13:00:00,3,2020,1,16,13,19.671605402556057,3,1
2020-01-16 14:00:00,3,2020,1,16,14,20.458828478620777,3,1
2020-01-16 15:00:00,3,2020,1,16,15,21.04145850703918,3,1
2020-01-16 16:00:00,3,2020,1,16,16,21.060572736404083,3,1
2020-01-16 17:00:00,3,2020,1,16,17,21.378435291397807,3,1
2020-01-16 18:00:00,3,2020,1,16,18,21.54692368357712,3,1
2020-01-16 19:00:00,3,2020,1,16,19,21.72390728880754,3,1
2020-01-16 20:00:00,3,2020,1,16,20,21.702669256179888,3,1
2020-01-16 21:00:00,3,2020,1,16,21,21.773462698272056,3,1
2020-01-16 22:00:00,3,2020,1,16,22,19.92787766292963,3,1
2020-01-16 23:00:00,3,2020,1,16,23,18.688992426316982,3,1
2020-01-17 00:00:00,4,2020,1,17,0,19.030216817201165,3,1
2020-01-17 01:00:00,4,2020,1,17,1,18.06388633264328,3,1
